% 1. Title: Leap Database
%
% 2. Sources :
% (a)Creator : NIH and Binghamton FRI 2016
% (b)Date : Fall 2016
%
@RELATION asd

@ATTRIBUTE fingerDirection1x NUMERIC
@ATTRIBUTE fingerDirection1y NUMERIC
@ATTRIBUTE fingerDirection1z NUMERIC
@ATTRIBUTE fingerDirection2x NUMERIC
@ATTRIBUTE fingerDirection2y NUMERIC
@ATTRIBUTE fingerDirection2z NUMERIC
@ATTRIBUTE fingerDirection3x NUMERIC
@ATTRIBUTE fingerDirection3y NUMERIC
@ATTRIBUTE fingerDirection3z NUMERIC
@ATTRIBUTE fingerDirection4x NUMERIC
@ATTRIBUTE fingerDirection4y NUMERIC
@ATTRIBUTE fingerDirection4z NUMERIC
@ATTRIBUTE fingerDirection5x NUMERIC
@ATTRIBUTE fingerDirection5y NUMERIC
@ATTRIBUTE fingerDirection5z NUMERIC
@ATTRIBUTE fingertip1x NUMERIC
@ATTRIBUTE fingertip1y NUMERIC
@ATTRIBUTE fingertip1z NUMERIC
@ATTRIBUTE fingertip2x NUMERIC
@ATTRIBUTE fingertip2y NUMERIC
@ATTRIBUTE fingertip2z NUMERIC
@ATTRIBUTE fingertip3x NUMERIC
@ATTRIBUTE fingertip3y NUMERIC
@ATTRIBUTE fingertip3z NUMERIC
@ATTRIBUTE fingertip4x NUMERIC
@ATTRIBUTE fingertip4y NUMERIC
@ATTRIBUTE fingertip4z NUMERIC
@ATTRIBUTE fingertip5x NUMERIC
@ATTRIBUTE fingertip5y NUMERIC
@ATTRIBUTE fingertip5z NUMERIC
@ATTRIBUTE stableFingertip1x NUMERIC
@ATTRIBUTE stableFingertip1y NUMERIC
@ATTRIBUTE stableFingertip1z NUMERIC
@ATTRIBUTE stableFingertip2x NUMERIC
@ATTRIBUTE stableFingertip2y NUMERIC
@ATTRIBUTE stableFingertip2z NUMERIC
@ATTRIBUTE stableFingertip3x NUMERIC
@ATTRIBUTE stableFingertip3y NUMERIC
@ATTRIBUTE stableFingertip3z NUMERIC
@ATTRIBUTE stableFingertip4x NUMERIC
@ATTRIBUTE stableFingertip4y NUMERIC
@ATTRIBUTE stableFingertip4z NUMERIC
@ATTRIBUTE stableFingertip5x NUMERIC
@ATTRIBUTE stableFingertip5y NUMERIC
@ATTRIBUTE stableFingertip5z NUMERIC
@ATTRIBUTE extendedFinger1 NUMERIC
@ATTRIBUTE extendedFinger2 NUMERIC
@ATTRIBUTE extendedFinger3 NUMERIC
@ATTRIBUTE extendedFinger4 NUMERIC
@ATTRIBUTE extendedFinger5 NUMERIC
@ATTRIBUTE pinchStrength NUMERIC
@ATTRIBUTE grabStrength NUMERIC
@ATTRIBUTE palmPositionX NUMERIC
@ATTRIBUTE palmPositionY NUMERIC
@ATTRIBUTE palmPositionZ NUMERIC
@ATTRIBUTE stablePalmPositionX NUMERIC
@ATTRIBUTE stablePalmPositionY NUMERIC
@ATTRIBUTE stablePalmPositionZ NUMERIC
@ATTRIBUTE scaleFactor NUMERIC
@ATTRIBUTE frontMostFinger NUMERIC
@ATTRIBUTE class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25}

@DATA
-0.816233, 0.577698, 0.0053222, 0.576845, 0.600585, 0.553667, 0.653069, 0.407054, 0.638599, -0.853984, 0.408943, 0.321679, -0.879453, 0.213267, 0.425534, -15.9043, 152.242, 32.4587, 15.5717, 133.941, 47.071, 24.8918, 141.965, 46.2688, -68.3776, 155.676, -2.71229, -47.1659, 152.778, -8.4532, -7.38698, 151.915, 28.5037, 10.524, 131.021, 45.3072, 18.1024, 140.157, 45.951, -66.9336, 157.328, -10.3008, -43.3912, 157.024, -11.9073, 0, 0, 0, 1, 1, 0.778142, 0.280422, 24.9655, 111, -10.4136, 26.2379, 116.775, -13.1349, 1.85522, 4, G08
-0.825962, 0.56324, 0.0234032, 0.553764, 0.571069, 0.605991, 0.57555, 0.387215, 0.720283, -0.863975, 0.416009, 0.283697, -0.896759, 0.207387, 0.390915, -14.7743, 152.295, 33.5107, 14.1959, 132.386, 48.6476, 21.227, 140.895, 50.1137, -66.1856, 156.318, -5.76969, -44.163, 152.187, -9.71348, -8.28552, 151.398, 29.6401, 10.8301, 131.225, 45.7265, 18.4771, 140.172, 45.9598, -64.9383, 156.828, -8.55449, -42.3695, 154.937, -11.5875, 0, 0, 0, 1, 1, 0.802595, 0.247466, 26.5955, 109.94, -9.20889, 26.0885, 114.75, -11.9765, 1.83774, 4, G08
-0.845937, 0.532419, 0.0303372, 0.521002, 0.628045, 0.578028, 0.552663, 0.448333, 0.702539, -0.861562, 0.412852, 0.295404, -0.88405, 0.225947, 0.409149, -16.8257, 154.008, 31.4812, 11.5718, 136.788, 47.4918, 18.9451, 145.381, 48.6706, -68.6763, 154.706, -5.82738, -46.3456, 151.851, -10.8245, -9.58835, 150.874, 30.4532, 9.75529, 132.226, 45.9381, 17.4266, 140.948, 46.3359, -64.9036, 155.311, -7.76701, -42.6245, 153.211, -11.6666, 0, 0, 0, 1, 1, 0.834968, 0.285104, 24.3808, 110.014, -10.3618, 25.7597, 113.628, -11.6427, 1.81105, 4, G08
-0.832352, 0.552976, 0.0375185, 0.499464, 0.60842, 0.616734, 0.589929, 0.404391, 0.698893, -0.863321, 0.398111, 0.310136, -0.88682, 0.207027, 0.413146, -13.1547, 152.208, 32.0819, 14.0057, 132.912, 49.3313, 24.7386, 140.692, 49.5417, -66.3756, 153.997, -4.05058, -44.5346, 151.714, -9.04627, -10.512, 151.042, 31.1401, 9.48765, 133.719, 46.6597, 18.0478, 142.08, 46.6711, -65.3828, 154.301, -7.53768, -43.095, 152.185, -11.4802, 0, 0, 0, 1, 1, 0.810542, 0.273789, 27.1857, 109.553, -10.6987, 25.342, 112.403, -11.2671, 1.84665, 4, G08
-0.823896, 0.566312, 0.0220505, 0.54025, 0.574659, 0.614733, 0.597658, 0.372901, 0.709753, -0.84443, 0.435314, 0.312152, -0.888191, 0.251509, 0.384526, -14.2323, 151.177, 31.7662, 12.9712, 129.901, 48.5482, 22.2487, 137.404, 49.1044, -64.8885, 155.246, -3.72581, -43.6704, 152.525, -10.4047, -9.73288, 149.447, 31.372, 10.5257, 131.378, 46.8877, 19.3834, 140.005, 46.7946, -63.2184, 152.553, -6.61957, -41.2668, 151.397, -11.8117, 0, 0, 0, 1, 1, 0.795295, 0.318979, 25.9472, 106.897, -9.6248, 26.5099, 109.493, -10.5905, 1.81487, 4, G08
-0.832057, 0.554052, 0.0265917, 0.561169, 0.578586, 0.591886, 0.628136, 0.374433, 0.682089, -0.857329, 0.422289, 0.29438, -0.883882, 0.250062, 0.39525, -16.3065, 153.818, 32.465, 12.3724, 132.681, 48.0392, 22.3353, 140.217, 48.1896, -67.8208, 156.903, -4.69426, -45.576, 155.282, -9.42253, -11.1302, 150.076, 31.7867, 9.54396, 131.595, 46.6541, 18.8778, 139.971, 46.4789, -64.0909, 153.376, -6.34939, -42.1493, 152.369, -11.5168, 0, 0, 0, 1, 1, 0.786487, 0.288516, 24.338, 110.023, -9.20921, 25.1804, 109.863, -10.2808, 1.83978, 4, G08
0.120445, 0.699057, -0.704849, 0.223185, -0.929968, -0.292143, -0.0635493, -0.959563, -0.274228, -0.220391, -0.928095, -0.300111, -0.285337, 0.298553, -0.910741, -6.97447, 190.547, -34.06, -0.880008, 174.63, -14.4301, 8.00273, 170.223, -17.8091, 24.6133, 168.936, -14.2093, 50.737, 218.764, -16.5245, -14.7602, 190.131, -28.2599, -3.23574, 174.143, -10.7919, 4.57179, 164.335, -12.9719, 22.4914, 167.143, -13.297, 54.6563, 217.163, -12.0229, 0, 0, 0, 0, 0, 1, 1, 20.4926, 178.473, 25.9049, 21.4968, 170.48, 28.5699, 1.14643, 0, G09
0.0936415, 0.787823, -0.608742, 0.200201, -0.921506, -0.332784, -0.070907, -0.954173, -0.290734, -0.21985, -0.929678, -0.295576, -0.132653, 0.27172, -0.95319, -12.1231, 208.754, -33.9217, 4.51897, 182.069, -25.0417, 14.5711, 175.099, -25.2141, 30.3571, 171.514, -17.5905, 58.9991, 220.03, -17.7982, -13.009, 205.34, -32.4789, 2.84015, 185.312, -24.3943, 12.4662, 177.096, -23.8654, 25.9982, 171.581, -15.835, 57.1295, 219.886, -12.6065, 0, 0, 0, 0, 0, 0.917271, 1, 20.8592, 182.955, 21.0955, 21.4064, 174.053, 26.9608, 1.22363, 0, G09
0.117944, 0.727583, -0.675805, 0.0976584, -0.956542, -0.274756, -0.105285, -0.95797, -0.266849, -0.254876, -0.926496, -0.276846, -0.149627, 0.263452, -0.952998, -8.97715, 202.745, -46.206, 5.17974, 177.93, -27.6685, 16.078, 171.625, -29.4674, 31.8729, 167.495, -22.7314, 61.9201, 215.144, -24.3579, -13.3395, 202.64, -31.3162, 4.19455, 180.674, -27.729, 15.5644, 175.101, -28.7095, 28.5311, 172.006, -17.7873, 58.1353, 219.997, -13.9151, 0, 0, 0, 0, 0, 0.91895, 1, 23.744, 179.716, 16.0331, 21.2332, 176.354, 24.3947, 1.22002, 0, G09
0.132053, 0.643729, -0.753774, 0.0350739, -0.957987, -0.28466, -0.176986, -0.933885, -0.310702, -0.206774, -0.0107462, -0.97833, -0.222309, 0.262567, -0.938955, -5.23823, 194.212, -51.7582, 6.71426, 177.027, -28.0546, 17.1018, 172.681, -32.4159, 40.1594, 215.96, -61.4281, 65.0317, 211.563, -29.7311, -11.2659, 197.595, -39.0794, 4.35368, 180.713, -28.1074, 15.5191, 175.217, -29.5583, 41.112, 217.757, -57.2139, 59.5325, 218.782, -15.901, 0, 0, 0, 0, 0, 0.970548, 0.614402, 29.1329, 178.105, 14.2807, 22.5543, 176.707, 22.3296, 1.39146, 3, G09
0.0518561, 0.620367, -0.782596, 0.191318, -0.979856, -0.0572746, -0.0239028, -0.994539, -0.101594, -0.109639, -0.21114, -0.971287, -0.167202, 0.0279077, -0.985528, -8.01418, 189.617, -50.3818, 14.3073, 168.136, -42.1836, 25.6706, 163.898, -45.1428, 45.7781, 205.073, -80.3349, 67.6856, 209.823, -48.7037, -6.21964, 186.809, -51.1519, 8.45519, 176.497, -37.6784, 22.0131, 170.208, -44.5763, 44.0219, 210.021, -75.0923, 66.4215, 214.367, -40.0834, 0, 0, 0, 0, 0, 0.871503, 0.619132, 32.817, 181.304, 0.210406, 23.8924, 177.639, 19.5853, 1.44477, 3, G09
-0.0350511, 0.645901, -0.762616, 0.333627, -0.942237, 0.029687, 0.0985661, -0.994645, -0.0310859, -0.108448, -0.0342904, -0.993511, -0.189447, 0.0694668, -0.979431, -8.27293, 181.157, -45.0823, 14.6401, 157.229, -35.9334, 25.4198, 154.64, -39.448, 40.2163, 217.327, -65.61, 60.8559, 210.166, -46.0228, -8.20254, 183.644, -45.9211, 15.5852, 165.319, -43.2064, 27.2048, 161.047, -45.3447, 44.0959, 220.201, -64.5345, 66.8823, 213.839, -44.6476, 0, 0, 0, 0, 0, 0.828674, 0.974386, 30.8933, 175.108, 3.02309, 24.6037, 177.731, 18.0179, 1.56778, 3, G09
-0.123916, 0.648655, -0.750927, 0.00627052, -0.997505, -0.0703173, -0.0698599, -0.995186, -0.06874, -0.247587, 0.0185651, -0.968688, -0.315226, 0.072125, -0.946272, -11.5393, 182.985, -43.5202, 3.6738, 155.718, -37.6612, 16.3444, 151.162, -41.4148, 38.7219, 211.539, -65.1047, 59.007, 197.33, -52.7989, -11.8751, 175.264, -40.2503, 5.44688, 155.136, -36.6667, 16.7814, 150.618, -39.3084, 37.07, 212.663, -60.8052, 58.118, 200.741, -48.0728, 0, 0, 0, 0, 0, 0.901231, 1, 31.4349, 168.923, 1.79412, 27.6629, 172.975, 10.1925, 1.53232, 3, G09
-0.0281277, 0.63844, -0.769157, -0.00937569, -0.997357, -0.072047, -0.131571, -0.986869, -0.093697, -0.196994, 0.392938, -0.898217, -0.0961012, 0.430821, -0.897306, -6.22644, 185.106, -46.1498, 6.3986, 160.507, -39.6861, 18.2498, 156.311, -43.8471, 45.6292, 234.006, -55.3223, 73.7867, 212.232, -45.4476, -9.07876, 183.805, -41.958, 5.95809, 159.511, -39.4874, 17.9126, 156.77, -43.9653, 45.482, 232.364, -55.3289, 73.6233, 212.824, -43.4754, 0, 0, 0, 1, 0, 0.968197, 0.962072, 33.1036, 172.098, 0.176177, 29.2389, 173.251, 7.09385, 1.75192, 3, G09
0.180155, 0.651255, -0.737164, 0.0151483, -0.997589, -0.0677277, -0.157337, -0.981866, -0.105758, 0.0267982, 0.66856, -0.743175, 0.364476, 0.663362, -0.653535, 11.159, 194.842, -48.7772, 15.1538, 175.884, -45.8772, 26.3254, 170.235, -47.1997, 59.3208, 264.369, -44.5795, 97.202, 236.01, -29.1384, 3.96593, 191.357, -46.573, 11.4723, 169.34, -45.2784, 23.5944, 165.483, -48.2155, 56.7969, 255.184, -46.454, 93.655, 230.629, -29.5839, 0, 0, 0, 1, 1, 1, 0.596397, 32.7937, 186.666, -1.84425, 30.4577, 177.113, 3.28533, 2.04426, 2, G09
0.18779, 0.682002, -0.70683, 0.0895579, -0.995981, 0.000751053, -0.091276, -0.994618, -0.049021, 0.214693, 0.881494, -0.420565, 0.587644, 0.756635, -0.286668, 16.1703, 193.407, -49.6759, 18.0748, 170.545, -51.459, 29.4603, 165.591, -52.0962, 72.0226, 281.665, -37.1196, 111.778, 245.412, -19.6125, 10.4443, 191.622, -47.2134, 16.4857, 173.196, -49.8526, 28.1508, 168.524, -51.3022, 64.3564, 267.472, -38.8494, 101.498, 235.919, -22.8576, 0, 0, 0, 1, 1, 1, 0, 32.9132, 185.131, -7.73374, 32.5558, 181.026, -1.92708, 2.41469, 2, G09
-0.147518, 0.524224, -0.838706, -0.0383979, -0.707803, -0.705366, -0.194739, -0.642519, -0.741112, -0.251436, -0.57034, -0.78198, -0.502985, -0.776234, 0.380088, 13.7038, 119.558, -19.1159, 23.5655, 138.252, -23.7309, 37.8574, 137.773, -29.1167, 54.7907, 131.883, -22.4083, 52.7583, 89.8899, 24.2336, 10.1326, 118.064, -17.3837, 23.7961, 137.251, -21.2932, 38.5581, 138.18, -28.875, 55.7881, 131.062, -22.7669, 55.1491, 88.6435, 22.2173, 0, 0, 0, 0, 0, 0.881583, 1, 39.4435, 123.045, 36.3253, 39.7288, 123.095, 40.1606, 1.42958, 2, G11
-0.20301, 0.522213, -0.8283, -0.0229472, -0.697918, -0.71581, -0.186787, -0.653571, -0.733454, -0.247408, -0.590025, -0.768544, -0.481992, -0.763756, 0.429372, 12.8619, 120.577, -17.6114, 22.7769, 138.857, -23.2654, 37.3297, 138.488, -28.1446, 55.0532, 132.809, -21.4176, 53.7979, 90.6574, 25.3814, 9.92542, 118.561, -17.0332, 24.1532, 139.725, -22.8333, 39.1538, 141.114, -29.5139, 56.0927, 133.395, -22.6825, 55.0425, 88.9929, 22.1293, 1, 0, 0, 0, 0, 0.877259, 1, 40.1346, 123.385, 36.4257, 39.727, 123.122, 39.95, 1.45157, 2, G11
-0.196716, 0.526462, -0.827128, -0.107215, -0.750647, -0.651946, -0.271959, -0.729102, -0.628052, -0.325866, -0.617232, -0.716126, -0.481169, -0.75267, 0.449405, 11.5704, 115.769, -17.139, 17.1521, 133.639, -19.4604, 30.3419, 131.008, -24.2189, 50.1063, 126.826, -20.7139, 50.6697, 86.8971, 23.7383, 9.11577, 118.303, -16.1665, 21.8128, 138.843, -22.6922, 34.9503, 137.988, -27.7987, 54.6443, 133.023, -22.5157, 54.674, 89.1465, 21.8766, 1, 0, 0, 0, 0, 0.967788, 1, 38.726, 119.11, 36.2019, 39.702, 122.635, 39.1681, 1.36802, 2, G11
-0.143617, 0.519641, -0.842228, -0.157808, -0.763139, -0.62667, -0.319695, -0.759211, -0.566915, -0.390491, -0.680791, -0.61971, -0.492604, -0.742605, 0.453739, 13.5702, 109.796, -14.6586, 17.0779, 130.084, -16.7281, 29.8558, 126.232, -20.1949, 49.4824, 118.976, -16.5343, 50.3249, 82.3154, 23.7098, 8.70388, 115.466, -14.3386, 20.5356, 137.708, -21.6899, 31.894, 133.39, -24.6513, 51.6421, 125.934, -19.7027, 53.5336, 88.2342, 21.4317, 0, 0, 0, 0, 0, 0.94925, 1, 39.6526, 114.632, 36.7873, 39.386, 120.738, 38.3737, 1.31339, 2, G11
-0.174088, 0.462871, -0.869163, -0.166946, -0.805398, -0.568739, -0.325166, -0.789607, -0.520373, -0.400879, -0.729837, -0.553745, -0.428456, -0.742388, 0.515058, 10.4796, 110.548, -10.0006, 15.8831, 128.4, -12.0152, 29.2958, 126.568, -15.5592, 48.8981, 118.901, -12.2703, 53.1415, 83.5483, 28.7569, 8.6375, 113.537, -12.0013, 19.3875, 136.585, -19.8638, 31.132, 132.749, -23.1448, 50.5216, 124.467, -17.7728, 52.9449, 87.5792, 21.5153, 0, 0, 0, 0, 0, 0.979292, 1, 41.6853, 116.684, 40.7137, 39.502, 119.772, 38.3815, 1.32945, 2, G11
-0.216274, 0.553569, -0.80423, -0.0692374, -0.781319, -0.62028, -0.22934, -0.754872, -0.614469, -0.296531, -0.662444, -0.687923, -0.416955, -0.785201, 0.45783, 5.38178, 128.209, -4.82841, 11.9938, 141.47, -3.39326, 25.8773, 141.203, -7.58792, 47.1718, 136.188, -3.93176, 48.799, 95.3069, 36.8897, 2.47715, 121.205, -4.44648, 14.2771, 139.734, -11.7455, 27.0799, 138.335, -15.5227, 47.267, 133.556, -10.0413, 49.5969, 91.5392, 28.2993, 0, 0, 0, 0, 0, 1, 1, 34.3347, 126.926, 49.0871, 35.4016, 122.483, 44.5907, 1.36967, 2, G11
-0.250934, 0.545989, -0.799329, -0.0117348, -0.750509, -0.660756, -0.175518, -0.704666, -0.687488, -0.237594, -0.633518, -0.736345, -0.382693, -0.806731, 0.450256, 4.3004, 133.52, -2.70927, 12.7026, 148.303, -1.81512, 27.7217, 150.483, -6.57979, 49.7029, 145.209, -2.1928, 50.9079, 101.523, 38.7782, 2.71534, 125.862, -1.94977, 14.006, 144.424, -7.46377, 27.7275, 145.923, -11.1501, 49.437, 141.192, -6.28497, 50.8825, 96.9839, 31.9668, 1, 0, 0, 0, 0, 1, 1, 34.767, 132.601, 50.839, 35.8873, 127.08, 47.8095, 1.43686, 2, G11
-0.269157, 0.541923, -0.796162, 0.021017, -0.671894, -0.740349, -0.151213, -0.676149, -0.72108, -0.214877, -0.6336, -0.743222, -0.352115, -0.822884, 0.445956, -2.58831, 135.329, 0.548757, 5.64273, 153.561, -0.0767722, 20.1232, 154.939, -4.17795, 43.1385, 148.991, 0.191998, 45.4241, 104.536, 40.4041, 0.519115, 128.807, 0.133061, 11.6821, 150.145, -4.8355, 26.0539, 151.253, -9.10739, 48.4665, 146.197, -4.32673, 50.0843, 99.8301, 33.517, 1, 0, 0, 0, 0, 0.92221, 1, 28.5113, 134.937, 53.0282, 34.1763, 129.744, 49.472, 1.47041, 2, G11
-0.238263, 0.528005, -0.815133, 0.0136335, -0.672829, -0.739672, -0.157642, -0.659997, -0.734543, -0.21699, -0.617944, -0.755686, -0.347594, -0.821613, 0.451808, -1.29607, 134.811, 1.46349, 4.05608, 154.657, 0.371362, 18.7768, 157.185, -3.82382, 42.2239, 151.223, 0.394591, 44.3091, 105.881, 40.7038, -0.624034, 129.788, 1.00764, 10.7911, 151.177, -4.36187, 24.6319, 153.215, -8.33055, 47.9276, 147.063, -3.96249, 49.2406, 101.007, 34.1269, 1, 0, 0, 0, 0, 0.915807, 1, 27.5422, 136.309, 53.4701, 33.0262, 130.752, 50.1434, 1.47181, 2, G11
-0.0753221, 0.516917, -0.852716, -0.0413821, -0.655385, -0.75416, -0.200866, -0.551909, -0.809351, -0.248747, -0.528378, -0.811752, -0.407892, -0.809344, 0.422595, 8.17072, 133.628, 3.09587, 5.78475, 160.752, -1.53719, 21.7669, 166.625, -5.62475, 45.0791, 157.916, -0.993058, 42.6822, 108.53, 36.8109, -0.138901, 131.161, 2.39493, 9.68124, 153.419, -3.85011, 23.0331, 160.495, -7.16292, 46.9289, 151.896, -3.09471, 48.6152, 102.254, 34.5342, 0, 0, 0, 0, 0, 0.799208, 1, 28.1777, 139.597, 51.0528, 32.3507, 132.094, 50.6664, 1.491, 2, G11
-0.787961, 0.606189, 0.107947, 0.225969, 0.960151, -0.164462, 0.00524968, 0.985978, -0.166792, 0.260775, 0.956181, -0.133098, 0.26872, 0.962626, -0.0337719, -58.1711, 201.374, -7.415, 46.5894, 285.645, -53.9052, 49.2164, 297.827, -47.2858, 90.9301, 283.597, -34.6005, 104.278, 255.429, -20.2022, -42.8833, 202.916, 14.3899, 54.5348, 286.487, -26.1867, 65.3217, 295.213, -24.3398, 95.6331, 279.471, -1.65176, 115.228, 251.625, 10.9526, 1, 1, 1, 1, 1, 0, 0, 47.5722, 181.175, -26.8553, 56.9778, 184.473, -2.24936, 2.81654, 1, G12
-0.830235, 0.551371, 0.0818474, 0.165676, 0.976151, -0.140291, -0.0649461, 0.988773, -0.134571, 0.257228, 0.95727, -0.132166, 0.43676, 0.898074, -0.0519949, -65.4614, 188.894, -17.6523, 31.5196, 277.269, -54.6606, 32.8536, 289.332, -47.7092, 81.4156, 275.86, -38.6608, 107.607, 243.953, -26.5068, -52.5995, 197.474, 0.767891, 32.3851, 277.828, -51.7079, 35.1108, 289.623, -44.0381, 81.9153, 275.62, -35.1047, 102.618, 246.275, -20.7789, 1, 1, 1, 1, 1, 0, 0, 39.3029, 172.267, -31.0076, 47.314, 179.894, -18.1151, 2.92361, 1, G12
-0.757815, 0.652068, -0.0228885, 0.171249, 0.964225, -0.202344, -0.0592988, 0.98171, -0.180912, 0.264674, 0.943164, -0.200969, 0.532609, 0.837974, -0.118857, -63.7634, 184.206, -25.0696, 27.1998, 264.333, -60.5932, 29.1274, 276.696, -54.411, 78.2634, 262.66, -48.2688, 110.57, 227.63, -35.4894, -54.1257, 195.337, -2.69402, 31.4857, 267.423, -56.1834, 34.5084, 278.914, -48.9287, 81.2693, 258.354, -41.8565, 110.829, 223.465, -28.9208, 1, 1, 1, 1, 1, 0, 0, 34.9351, 160.532, -32.1269, 37.133, 165.852, -29.7025, 2.88254, 1, G12
-0.70662, 0.704979, -0.0607694, 0.14383, 0.948553, -0.282064, -0.0873555, 0.961853, -0.259244, 0.239546, 0.929898, -0.279118, 0.592367, 0.79351, -0.139439, -69.5669, 185.392, -21.4281, 14.5651, 261.981, -69.4888, 16.1914, 274.844, -64.3702, 65.9421, 262.587, -57.623, 104.899, 226.331, -38.7966, -59.6139, 185.476, -14.4275, 17.1393, 256.812, -68.4515, 20.5347, 269.377, -62.7073, 68.6447, 255.952, -55.6457, 99.9971, 223.934, -37.3692, 1, 1, 1, 1, 1, 0, 0, 25.3152, 161.071, -32.7997, 31.4096, 160.021, -32.2829, 2.88603, 1, G12
-0.721795, 0.689594, -0.0589261, 0.141641, 0.947502, -0.286667, -0.0890259, 0.962142, -0.2576, 0.2381, 0.928253, -0.285754, 0.621518, 0.773026, -0.127067, -68.5445, 190.617, -22.4963, 15.2706, 266.975, -69.5681, 17.088, 279.826, -64.517, 67.0287, 267.28, -59.0599, 108.188, 229.596, -39.4027, -61.7305, 185.28, -17.9647, 15.5892, 262.047, -68.3737, 18.4769, 274.428, -63.3305, 66.8453, 261.597, -57.3605, 102.369, 224.794, -38.0973, 1, 1, 1, 1, 1, 0, 0, 26.4273, 166.027, -33.1053, 28.6086, 162.152, -32.6218, 2.91571, 1, G12
-0.739207, 0.669161, -0.0761328, 0.118321, 0.946466, -0.300338, 0.0136785, 0.956601, -0.291079, 0.215625, 0.930648, -0.295634, 0.530981, 0.834708, -0.146019, -67.7006, 181.94, -22.5348, 14.5139, 259.86, -70.619, 27.4366, 273.19, -66.7247, 65.8704, 262.19, -58.3753, 102.896, 229.351, -38.3282, -62.3226, 184.006, -19.606, 16.3634, 259.452, -68.0641, 24.9886, 270.237, -63.9199, 67.3992, 259.683, -55.9085, 102.829, 224.52, -37.645, 1, 1, 1, 1, 1, 0, 0, 27.9223, 160.063, -31.8247, 28.1418, 161.777, -32.396, 2.84507, 1, G12
-0.72672, 0.681361, -0.0873202, 0.108294, 0.946502, -0.303986, 0.194468, 0.937264, -0.28934, 0.205951, 0.931714, -0.299153, 0.522081, 0.840558, -0.144545, -65.333, 183.843, -19.775, 14.5342, 260.958, -67.8516, 44.8986, 272.806, -63.4316, 65.8818, 263.875, -55.6165, 103.227, 231.56, -35.1126, -62.234, 183.189, -20.1886, 14.9913, 258.441, -68.1071, 44.2336, 269.177, -62.0022, 65.8329, 259.766, -55.8837, 102.59, 225.305, -37.3311, 1, 1, 1, 1, 1, 0, 0, 28.9993, 161.458, -28.6752, 28.1557, 161.624, -32.2479, 2.81835, 1, G12
-0.72625, 0.68736, -0.00985074, 0.138266, 0.953107, -0.269203, 0.293421, 0.918998, -0.263338, 0.235363, 0.933741, -0.269688, 0.546981, 0.823152, -0.152422, -69.4564, 187.521, -10.3623, 14.5518, 265.099, -59.8925, 52.0031, 273.511, -57.0619, 66.503, 265.173, -50.0409, 102.749, 230.468, -33.9829, -62.2301, 183.231, -19.9882, 14.8514, 258.754, -66.8213, 49.3913, 269.499, -56.9375, 65.786, 259.792, -55.7021, 101.293, 226.513, -36.1162, 1, 1, 1, 1, 1, 0, 0, 26.1451, 163.432, -25.6362, 28.0566, 161.717, -31.8753, 2.84791, 1, G12
-0.726189, 0.68577, -0.0486622, 0.123616, 0.911029, -0.393377, 0.240584, 0.906404, -0.347205, 0.221146, 0.893764, -0.390231, 0.644775, 0.740083, -0.19116, -70.4921, 191.019, -8.19477, 11.4701, 260.122, -73.2304, 45.1202, 271.812, -68.0225, 63.2852, 262.587, -62.9376, 107.77, 226.399, -37.6567, -62.5705, 183.567, -19.0006, 14.8251, 258.76, -66.8, 48.3839, 269.629, -57.5855, 65.7813, 259.791, -55.7078, 101.647, 226.234, -35.8458, 1, 1, 1, 1, 1, 0, 0, 24.5468, 164.23, -25.5046, 27.648, 162.014, -30.9761, 2.94003, 1, G12
-0.720719, 0.692231, -0.0371536, 0.150202, 0.926083, -0.346135, 0.280705, 0.897349, -0.340543, 0.247303, 0.906533, -0.34211, 0.588298, 0.773022, -0.237366, -68.2158, 186.837, -9.055, 17.1588, 257.888, -67.7524, 52.3175, 266.905, -65.3105, 68.8158, 258.708, -56.4376, 106.774, 223.22, -38.4013, -62.7643, 183.727, -17.8585, 14.9144, 258.34, -66.7977, 49.3408, 266.679, -61.2715, 65.9022, 259.423, -55.6555, 102.137, 225.671, -35.9239, 1, 1, 1, 1, 1, 0, 0, 27.3085, 159.531, -24.5465, 27.4534, 161.881, -29.9068, 2.89334, 1, G12
0.247844, 0.711148, -0.657908, -0.343405, -0.117195, -0.931847, -0.505757, -0.0871942, -0.858258, -0.610596, -0.352845, -0.708994, -0.801423, -0.180278, -0.570281, -5.60816, 181.775, -37.5493, -24.7267, 211.434, -47.631, -19.8758, 207.357, -60.2586, -6.14053, 179.758, -55.284, 10.2197, 177.318, -45.7811, -10.6114, 178.83, -34.2131, -21.3654, 206.697, -46.2397, -16.7541, 207.431, -57.2498, -2.59334, 181.065, -53.3781, 16.6096, 175.742, -45.6197, 0, 0, 0, 0, 0, 1, 0.925944, 16.2986, 170.91, 11.2308, 15.9827, 165.236, 11.9346, 1.0156, 2, G13
